res_id,name,cuisines,average_cost_for_two,currency,price_range,location,city,latitude,longitude,rating,votes,rating_text,rating_color,has_online_delivery,has_table_booking,is_delivering_now,country_id,locality,zipcode,photos_url,menu_url
17066603,The Coop,"Southern, Cajun, Soul Food",25,$,2,"610 W Morse Boulevard, Winter Park, FL 32789",Orlando,28.5973660000,-81.3572190000,3.6,432,Good,9ACD32,0,0,0,216,Winter Park,32789,https://www.zomato.com/orlando/the-coop-winter-park/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/orlando/the-coop-winter-park/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17059541,Maggiano's Little Italy,Italian,50,$,4,"9101 International Drive,Orlando, FL 32819",Orlando,28.4332350000,-81.4714470000,4.4,886,Very Good,5BA829,0,0,0,216,I-Drive/Universal,32819,https://www.zomato.com/orlando/maggianos-little-italy-i-drive-universal/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/orlando/maggianos-little-italy-i-drive-universal/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17064405,Tako Cheena by Pom Pom,"Asian, Latin American, Vegetarian",10,$,1,"932 North Mills Avenue, Orlando, FL 32803",Orlando,28.5578450000,-81.3645470000,4.4,570,Very Good,5BA829,0,0,0,216,Mills 50,32803,https://www.zomato.com/orlando/tako-cheena-by-pom-pom-orlando/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/orlando/tako-cheena-by-pom-pom-orlando/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17057797,Bosphorous Turkish Cuisine,"Mediterranean, Turkish",40,$,3,"108 S Park Ave, Winter Park, FL 32789",Orlando,28.5976271000,-81.3508344000,4.2,568,Very Good,5BA829,0,0,0,216,Winter Park,32789,https://www.zomato.com/orlando/bosphorous-turkish-cuisine-winter-park/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/orlando/bosphorous-turkish-cuisine-winter-park/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17057591,Bahama Breeze Island Grille,Caribbean,45,$,3,"8849 International Drive, Orlando, FL 32819",Orlando,28.4370650000,-81.4715260000,4.3,910,Very Good,5BA829,0,0,0,216,I-Drive/Universal,32819,https://www.zomato.com/orlando/bahama-breeze-island-grille-1-orlando/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/orlando/bahama-breeze-island-grille-1-orlando/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17064266,Hawkers Asian Street Fare,"Asian, Thai",35,$,3,"1103 N Mills Avenue, Orlando, FL 32803",Orlando,28.5605050000,-81.3643470000,4.6,1293,Excellent,3F7E00,0,0,0,216,Mills 50,32803,https://www.zomato.com/orlando/hawkers-asian-street-fare-mills-50/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/orlando/hawkers-asian-street-fare-mills-50/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17060516,Seasons 52 Fresh Grill,American,60,$,4,"7700 West Sand Lake Road, Orlando, FL 32819",Orlando,28.4481750000,-81.4879780000,4.4,1685,Very Good,5BA829,0,0,0,216,Restaurant Row,32819,https://www.zomato.com/orlando/seasons-52-fresh-grill-orlando/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/orlando/seasons-52-fresh-grill-orlando/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17060320,Raglan Road Irish Pub and Restaurant,Irish,50,$,4,"1640 E Buena Vista Drive, Lake Buena Vista, FL 32830",Orlando,28.3713380000,-81.5177250000,4.3,782,Very Good,5BA829,0,0,0,216,Disney: Downtown Disney,32830,https://www.zomato.com/orlando/raglan-road-irish-pub-and-restaurant-disney-downtown-disney/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/orlando/raglan-road-irish-pub-and-restaurant-disney-downtown-disney/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17059060,Hillstone,,40,$,3,"215 South Orlando Avenue, Winter Park, FL 32789",Orlando,28.5966820000,-81.3652600000,4.4,1158,Very Good,5BA829,0,0,0,216,Winter Park,32789,https://www.zomato.com/orlando/hillstone-winter-park/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/orlando/hillstone-winter-park/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17059012,Hollerbach's Willow Tree Café,German,40,$,3,"205 East 1st Street, Sanford, FL 32771",Orlando,28.8116530000,-81.2668710000,4.8,1699,Excellent,3F7E00,0,0,0,216,Sanford,32771,https://www.zomato.com/orlando/hollerbachs-willow-tree-café-sanford/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/orlando/hollerbachs-willow-tree-café-sanford/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17060869,Texas de Brazil,"Brazilian, Steak",100,$,4,"5259 International Drive, Orlando, FL 32819",Orlando,28.4676808000,-81.4510725000,4.6,2324,Excellent,3F7E00,0,0,0,216,I-Drive/Universal,32819,https://www.zomato.com/orlando/texas-de-brazil-i-drive-universal/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/orlando/texas-de-brazil-i-drive-universal/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17061231,The Ravenous Pig,Pub Food,40,$,3,"565 W Fairbanks Avenue, Winter Park, FL 32789",Orlando,28.5932970000,-81.3560240000,4.4,1998,Very Good,5BA829,0,0,0,216,Winter Park,32789,https://www.zomato.com/orlando/the-ravenous-pig-winter-park/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/orlando/the-ravenous-pig-winter-park/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17058534,Earl of Sandwich,"American, Sandwich, Salad",35,$,3,"1750 E Buena Vista Drive, Lake Buena Vista, FL 32830",Orlando,28.3728580000,-81.5146080000,4.7,1341,Excellent,3F7E00,0,0,0,216,Disney: Downtown Disney,32830,https://www.zomato.com/orlando/earl-of-sandwich-disney-downtown-disney/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/orlando/earl-of-sandwich-disney-downtown-disney/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17057925,Café Tu Tu Tango,"New American, Tapas",40,$,3,"8625 International Drive, Orlando, FL 32819",Orlando,28.4403440000,-81.4699860000,4.6,1293,Excellent,3F7E00,0,0,0,216,I-Drive/Universal,32819,https://www.zomato.com/orlando/café-tu-tu-tango-orlando/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/orlando/café-tu-tu-tango-orlando/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17064031,Tibby's New Orleans Kitchen,Cajun,25,$,2,"2203 Aloma Avenue, Winter Park, FL 32792",Orlando,28.6010880000,-81.3226310000,4.7,1412,Excellent,3F7E00,0,0,0,216,Winter Park,32792,https://www.zomato.com/orlando/tibbys-new-orleans-kitchen-winter-park/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/orlando/tibbys-new-orleans-kitchen-winter-park/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17061237,Cevíche Tapas Bar & Restaurant,"Spanish, Tapas",40,$,3,"125 West Church Street, Orlando, FL 32801",Orlando,28.5404320000,-81.3810770000,4.4,981,Very Good,5BA829,0,0,0,216,Church Street District,32801,https://www.zomato.com/orlando/cevíche-tapas-bar-restaurant-orlando/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/orlando/cevíche-tapas-bar-restaurant-orlando/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17061253,Ethos Vegan Kitchen,"American, Breakfast, Vegetarian",25,$,2,"601-B South New York Avenue, Winter Park, FL 32789",Orlando,28.5928570000,-81.3529210000,4.4,797,Very Good,5BA829,0,0,0,216,Winter Park,32789,https://www.zomato.com/orlando/ethos-vegan-kitchen-winter-park/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/orlando/ethos-vegan-kitchen-winter-park/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17061296,Pom Pom's Teahouse and Sandwicheria,"American, Sandwich, Tea",25,$,2,"67 North Bumby Avenue, Orlando, FL 32803",Orlando,28.5435710000,-81.3514670000,4.9,1457,Excellent,3F7E00,0,0,0,216,The Milk District,32803,https://www.zomato.com/orlando/pom-poms-teahouse-and-sandwicheria-orlando/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/orlando/pom-poms-teahouse-and-sandwicheria-orlando/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17061205,Yellow Dog Eats,"American, BBQ, Sandwich",35,$,3,"1236 Hempel Avenue,Gotha, FL 34786",Orlando,28.5275920000,-81.5229870000,4.9,1252,Excellent,3F7E00,0,0,0,216,Windermere,34786,https://www.zomato.com/orlando/yellow-dog-eats-windermere/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/orlando/yellow-dog-eats-windermere/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17057397,'Ohana,Hawaiian,45,$,3,"1600 Seven Seas Drive, Lake Buena Vista, FL 32830",Orlando,28.4054370000,-81.5852260000,4.5,1151,Excellent,3F7E00,0,0,0,216,Disney World Area,32830,https://www.zomato.com/orlando/ohana-disney-world-area/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/orlando/ohana-disney-world-area/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17093124,Columbia Restaurant,"Cuban, Spanish",40,$,3,"2117 E 7th Ave, Tampa, FL 33605",Tampa Bay,27.9598840000,-82.4351499000,4.4,1746,Very Good,5BA829,0,0,0,216,Ybor City,33605,https://www.zomato.com/tampa-bay/columbia-restaurant-tampa/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/tampa-bay/columbia-restaurant-tampa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17099925,Red Mesa Cantina,"Latin American, Mexican, Southwestern",25,$,2,"128 3rd St S, St Petersburg, FL 33701",Tampa Bay,27.7700260000,-82.6369240000,4.6,1629,Excellent,3F7E00,0,0,0,216,Downtown St Petersburg,33701,https://www.zomato.com/tampa-bay/red-mesa-cantina-st-petersburg/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/tampa-bay/red-mesa-cantina-st-petersburg/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17102579,Edison: Food+Drink Lab,International,70,$,4,"912 W Kennedy Blvd, Tampa, FL 33606",Tampa Bay,27.9442440000,-82.4693060000,3.9,373,Good,9ACD32,0,0,0,216,Hyde Park,33606,https://www.zomato.com/tampa-bay/edison-food-drink-lab-tampa/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/tampa-bay/edison-food-drink-lab-tampa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17099856,Datz,"Desserts, Bar Food",40,$,3,"2616 S Macdill Avenue, Tampa, FL 33629",Tampa Bay,27.9219315000,-82.4932815000,4.7,3074,Excellent,3F7E00,0,0,0,216,Palma Ceia,33629,https://www.zomato.com/tampa-bay/datz-palma-ceia/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/tampa-bay/datz-palma-ceia/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17092293,Bern's Steak House,"American, Desserts, Steak",70,$,4,"1208 S Howard Ave, Tampa, FL 33606",Tampa Bay,27.9315160000,-82.4829620000,4.7,3157,Excellent,3F7E00,0,0,0,216,Hyde Park,33606,https://www.zomato.com/tampa-bay/berns-steak-house-tampa/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/tampa-bay/berns-steak-house-tampa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17102241,Boca Kitchen Bar Market,Breakfast,40,$,3,"901 W. Platt St., Tampa, FL 33606",Tampa Bay,27.9419420000,-82.4688700000,3.9,665,Good,9ACD32,0,0,0,216,Hyde Park,33606,https://www.zomato.com/tampa-bay/boca-kitchen-bar-market-tampa/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/tampa-bay/boca-kitchen-bar-market-tampa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17093600,Taco Bus,"Mexican, Vegetarian",10,$,1,"913 E Hillsborough Ave, Tampa, FL 33604",Tampa Bay,27.9959640000,-82.4498970000,4.5,1868,Excellent,3F7E00,0,0,0,216,Seminole Heights,33604,https://www.zomato.com/tampa-bay/taco-bus-tampa/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/tampa-bay/taco-bus-tampa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17092257,BellaBrava,"American, Italian, Seafood",25,$,2,"204 Beach Drive Northeast, St Petersburg, FL 33701",Tampa Bay,27.7737426000,-82.6329663000,4.1,921,Very Good,5BA829,0,0,0,216,Downtown St Petersburg,33701,https://www.zomato.com/tampa-bay/bellabrava-downtown-st-petersburg/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/tampa-bay/bellabrava-downtown-st-petersburg/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17100307,Ella's Americana Folk Art Cafe,"International, Italian, Southern",40,$,3,"5119 N Nebraska Ave, Tampa, FL 33603",Tampa Bay,27.9936450000,-82.4510410000,4.8,1715,Excellent,3F7E00,0,0,0,216,Seminole Heights,33603,https://www.zomato.com/tampa-bay/ellas-americana-folk-art-cafe-seminole-heights/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/tampa-bay/ellas-americana-folk-art-cafe-seminole-heights/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17095098,Mazzaro's Italian Market,"Italian, Deli",10,$,1,"2909 22nd Ave N, St Petersburg, FL 33713",Tampa Bay,27.7920470000,-82.6736210000,4.9,1424,Excellent,3F7E00,0,0,0,216,Kenwood,33713,https://www.zomato.com/tampa-bay/mazzaros-italian-market-st-petersburg/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/tampa-bay/mazzaros-italian-market-st-petersburg/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17096198,Salt Rock Grill,"American, Seafood, Steak",40,$,3,"19325 Gulf Blvd, Indian Shores, FL 33785",Tampa Bay,27.8483570000,-82.8432530000,4.2,1363,Very Good,5BA829,0,0,0,216,Indian Rocks/Indian Shores,33785,https://www.zomato.com/tampa-bay/salt-rock-grill-indian-shores/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/tampa-bay/salt-rock-grill-indian-shores/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17100547,The Refinery,"Seafood, Steak",40,$,3,"5137 N. Florida Ave., Tampa, FL 33603",Tampa Bay,27.9938400000,-82.4593390000,4.0,875,Very Good,5BA829,0,0,0,216,Seminole Heights,33603,https://www.zomato.com/tampa-bay/the-refinery-tampa/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/tampa-bay/the-refinery-tampa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17095979,Red Mesa Restaurant,"Breakfast, Mexican",40,$,3,"4912 4th St N, St Petersburg, FL 33703",Tampa Bay,27.8168480000,-82.6388430000,4.5,1203,Excellent,3F7E00,0,0,0,216,Northeast St Petersburg,33703,https://www.zomato.com/tampa-bay/red-mesa-restaurant-st-petersburg/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/tampa-bay/red-mesa-restaurant-st-petersburg/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17095236,Mr. Dunderbak's Biergarten and Marketplatz,"European, German",40,$,3,"14929 Bruce B Downs Blvd, Tampa, FL 33612",Tampa Bay,28.0829090000,-82.4129400000,4.9,1413,Excellent,3F7E00,0,0,0,216,New Tampa,33612,https://www.zomato.com/tampa-bay/mr-dunderbaks-biergarten-and-marketplatz-tampa/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/tampa-bay/mr-dunderbaks-biergarten-and-marketplatz-tampa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17092801,Ceviche Tapas Bar & Restaurant,"Breakfast, Spanish, Tapas",25,$,2,"2500 W Azeele St, Tampa, FL 33609",Tampa Bay,27.9410382000,-82.4852372000,4.4,1007,Very Good,5BA829,0,0,0,216,Hyde Park,33609,https://www.zomato.com/tampa-bay/ceviche-tapas-bar-restaurant-tampa/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/tampa-bay/ceviche-tapas-bar-restaurant-tampa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17095222,The Moon Under Water,"British, Bar Food, Sandwich",25,$,2,"332 Beach Dr NE, St Petersburg, FL 33701",Tampa Bay,27.7754620000,-82.6321740000,4.1,1020,Very Good,5BA829,0,0,0,216,Downtown St Petersburg,33701,https://www.zomato.com/tampa-bay/the-moon-under-water-st-petersburg/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/tampa-bay/the-moon-under-water-st-petersburg/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17096140,Rumba Island Bar & Grill,"BBQ, Caribbean, Seafood",25,$,2,"1800 Gulf To Bay Blvd, Clearwater, FL 33765",Tampa Bay,27.9607600000,-82.7626240000,4.6,1321,Excellent,3F7E00,0,0,0,216,Clearwater,33765,https://www.zomato.com/tampa-bay/rumba-island-bar-grill-clearwater/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/tampa-bay/rumba-island-bar-grill-clearwater/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17093135,Conch Republic Grill,"Sandwich, Seafood, Steak",40,$,3,"16699 Gulf Blvd, North Redington Beach, FL 33708",Tampa Bay,27.8160860000,-82.8208560000,4.5,844,Excellent,3F7E00,0,0,0,216,Madeira Beach/Redington Beach,33708,https://www.zomato.com/tampa-bay/conch-republic-grill-north-redington-beach/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/tampa-bay/conch-republic-grill-north-redington-beach/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17093273,Daily Eats,"American, Burger",25,$,2,"901 S Howard Avenue, Tampa, FL 33606",Tampa Bay,27.9350390000,-82.4831240000,4.4,803,Very Good,5BA829,0,0,0,216,Hyde Park,33606,https://www.zomato.com/tampa-bay/daily-eats-hyde-park/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/tampa-bay/daily-eats-hyde-park/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17092799,Ceviche Tapas Bar & Restaurant,"Spanish, Tapas",25,$,2,"10 Beach Dr, St Petersburg, FL 33701",Tampa Bay,27.7711464000,-82.6333294000,4.1,986,Very Good,5BA829,0,0,0,216,Downtown St Petersburg,33701,https://www.zomato.com/tampa-bay/ceviche-tapas-bar-restaurant-st-petersburg/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/tampa-bay/ceviche-tapas-bar-restaurant-st-petersburg/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17580142,McGuire's Irish Pub & Brewery,"Burger, Bar Food, Steak",40,$,3,"600 E Gregory Street, Pensacola, FL 32502",Pensacola,30.4179000000,-87.2027000000,4.9,2238,Excellent,3F7E00,0,0,0,216,Pensacola,32502,https://www.zomato.com/pensacola-fl/mcguires-irish-pub-brewery-pensacola/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/pensacola-fl/mcguires-irish-pub-brewery-pensacola/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17579928,Cactus Flower Cafe,"Latin American, Mexican, Southwestern",25,$,2,"3425 N 12th Ave, Pensacola, FL 32503",Pensacola,30.4473322000,-87.2080932000,4.2,1268,Very Good,5BA829,0,0,0,216,Pensacola,32503,https://www.zomato.com/pensacola-fl/cactus-flower-cafe-pensacola/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/pensacola-fl/cactus-flower-cafe-pensacola/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17580422,Peg Leg Pete's,"Burger, Sandwich, Seafood",40,$,3,"1010 Fort Pickens Rd, Pensacola Beach, FL 32561",Pensacola,30.3278640000,-87.1643760000,4.4,1408,Very Good,5BA829,0,0,0,216,Pensacola Beach,32561,https://www.zomato.com/pensacola-fl/peg-leg-petes-pensacola-beach/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/pensacola-fl/peg-leg-petes-pensacola-beach/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17580539,The Grand Marlin,"Caribbean, Seafood",40,$,3,"400 Pensacola Beach Boulevard, Pensacola Beach, FL 32561",Pensacola,30.3426200000,-87.1491780000,4.3,905,Very Good,5BA829,0,0,0,216,Pensacola Beach,32561,https://www.zomato.com/pensacola-fl/the-grand-marlin-pensacola-beach/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/pensacola-fl/the-grand-marlin-pensacola-beach/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17580020,The Fish House,"American, Seafood, Sushi",40,$,3,"600 S Barracks St, Pensacola, FL 32502",Pensacola,30.4073580000,-87.2110820000,4.0,1270,Very Good,5BA829,0,0,0,216,Pensacola,32502,https://www.zomato.com/pensacola-fl/the-fish-house-pensacola/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/pensacola-fl/the-fish-house-pensacola/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17580453,Cactus Flower Cafe Navarre,"Mexican, Southwestern, Tex-Mex",25,$,2,"8725 Ortega Park Dr, Navarre, FL 32566",Pensacola,30.4025979000,-86.8573393000,4.2,635,Very Good,5BA829,0,0,0,216,Navarre,32566,https://www.zomato.com/pensacola-fl/cactus-flower-cafe-navarre-navarre/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/pensacola-fl/cactus-flower-cafe-navarre-navarre/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17580704,The Tin Cow,"Burger, Bar Food",25,$,2,"102 S Palafox Pl, Pensacola, FL",Pensacola,30.4116106000,-87.2150874000,3.7,559,Good,9ACD32,0,0,0,216,Pensacola,,https://www.zomato.com/pensacola-fl/the-tin-cow-pensacola/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/pensacola-fl/the-tin-cow-pensacola/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17580349,Tu-Do Vietnamese Restaurant,"Asian, Vietnamese",10,$,1,"7130 N Davis Hwy, Pensacola, FL 32504",Pensacola,30.4982000000,-87.2216000000,4.5,828,Excellent,3F7E00,0,0,0,216,Pensacola,32504,https://www.zomato.com/pensacola-fl/tu-do-vietnamese-restaurant-pensacola/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/pensacola-fl/tu-do-vietnamese-restaurant-pensacola/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
17580408,Flounders Chowder House,Seafood,40,$,3,"800 Quietwater Beach Rd, Pensacola Beach, FL 32561",Pensacola,30.3359000000,-87.1430000000,3.9,724,Good,9ACD32,0,0,0,216,Pensacola Beach,32561,https://www.zomato.com/pensacola-fl/flounders-chowder-house-pensacola-beach/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/pensacola-fl/flounders-chowder-house-pensacola-beach/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop
